"","LTED_0_rep1","LTED_0_rep2","LTED_0_rep3","LTED_10_rep1","LTED_10_rep2","LTED_10_rep3","LTED_120_rep1","LTED_120_rep2","LTED_120_rep3","LTED_2_rep1","LTED_2_rep2","LTED_2_rep3","LTED_30_rep1","LTED_30_rep2","LTED_30_rep3","LTED_5_rep1","LTED_5_rep2","LTED_5_rep3","LTED_60_rep1","LTED_60_rep2","LTED_60_rep3","TAMR_0_rep1","TAMR_0_rep2","TAMR_0_rep3","TAMR_10_rep1","TAMR_10_rep2","TAMR_10_rep3","TAMR_120_rep1","TAMR_120_rep2","TAMR_120_rep3","TAMR_2_rep1","TAMR_2_rep2","TAMR_2_rep3","TAMR_30_rep1","TAMR_30_rep2","TAMR_30_rep3","TAMR_5_rep1","TAMR_5_rep2","TAMR_5_rep3","TAMR_60_rep1","TAMR_60_rep2","TAMR_60_rep3","WT_0_rep1","WT_0_rep2","WT_0_rep3","WT_10_rep1","WT_10_rep2","WT_10_rep3","WT_120_rep1","WT_120_rep2","WT_120_rep3","WT_2_rep1","WT_2_rep2","WT_2_rep3","WT_30_rep1","WT_30_rep2","WT_30_rep3","WT_5_rep1","WT_5_rep2","WT_5_rep3","WT_60_rep2","WT_60_rep1","WT_60_rep3"
"BLTP3B_S418",16.3658910041548,17.2723101444597,16.5871349885535,17.6068201149512,18.0038002487847,17.2586233058398,16.7679053213548,17.4615705975038,16.3349694348735,17.1358430698678,17.4136584390171,16.4640814321965,16.5124325311378,17.2768748031422,17.0532906598029,16.9744941515715,17.7262175088283,17.3548064244832,16.9770237446844,17.5311514803127,17.0267600612406,16.8534925473727,17.0469455765418,17.3203475959058,17.8879857032694,18.1389247469323,17.9170424717132,17.1127596615968,17.5989717127696,17.2673195238434,16.8011772706836,17.2118698560821,NA,17.0454183242557,17.6170048419664,17.9538642685995,17.4692981987263,18.1825273895382,18.260614347221,17.3442191745003,18.0408907729842,17.4987978553302,16.8313587052795,17.0155847507705,14.2889513703374,17.5124000703618,18.0773804997094,17.2448456110604,17.0821440036983,17.0339740946181,16.757283046274,16.7718593281844,17.78655066499,16.8577558799587,17.3094100882414,17.4469854598449,17.035519277051,17.1413922849602,18.3517101290877,15.7198965381599,17.4682817806799,16.9568040353045,17.0124149883882
"BLTP3B_T420",15.9427004610274,14.2406989057443,NA,15.111770878213,NA,15.9636709016338,NA,13.8770100918611,NA,NA,NA,NA,14.4347317188903,NA,NA,16.7573349308814,NA,13.8578608498271,13.4369400936096,NA,NA,NA,NA,17.4903899212223,16.5490426151767,NA,NA,14.5851014176525,NA,15.1470968669836,14.4140285787703,NA,NA,14.430662921415,NA,NA,16.1640933819075,NA,14.9256701592215,16.4588236981703,NA,NA,17.6393219545813,17.361572263606,17.3354977594719,16.8730873664749,17.615943065616,14.6759054791978,17.8422721544808,17.4528988226903,16.7691663851407,14.6955065383448,NA,14.0580208981194,17.4205422566565,17.9170554312914,16.4633233609215,14.6177209737277,18.3194644999734,17.6698634406751,18.2203955187082,16.7678663215367,14.3156010212668
"BLTP3B_S423",15.9427004610274,NA,NA,15.111770878213,NA,15.561227379826,NA,NA,NA,NA,NA,NA,14.4347317188903,NA,NA,16.5271794624579,NA,NA,NA,NA,NA,NA,NA,17.2464212764677,16.5490426151767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6674649094959,NA,NA,16.4588236981703,NA,NA,17.6393219545813,17.1694396243669,17.2090712267512,16.5496120483475,17.615943065616,NA,17.8422721544808,17.4528988226903,16.7691663851407,NA,NA,NA,17.4205422566565,17.6586933271699,16.0537696829089,NA,18.3194644999734,17.513429895015,18.0367001909125,16.4827675190035,NA
"BLTP3B_S935",NA,16.9297429086405,NA,NA,15.4177534758869,15.3964114674948,NA,16.001650750437,15.2970738746517,NA,15.8298909266175,15.7409715433987,NA,NA,NA,NA,15.5206026375161,16.8643731083864,NA,NA,NA,17.7596380784233,15.5016309247029,16.7896889438557,NA,NA,18.1950554383673,NA,16.4854778030351,NA,19.4685063021049,16.4694894286389,NA,NA,NA,16.0746411536656,19.4376306937875,17.5450607164572,17.8213492914462,15.7967185652473,16.4551790885316,15.8192994759447,NA,NA,NA,NA,NA,NA,NA,14.6764495442232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHTN1_S619",14.2335196230311,NA,14.4549058165091,13.9910638750409,13.6264808675541,13.9380357604148,13.8378105994074,NA,14.0845777517422,14.0015504585307,13.4772522887203,14.12522655255,13.6402602187593,13.4938082321764,13.94941510511,14.2560093479418,13.6665445584546,14.1380611150321,13.8735479992723,13.1281386149065,14.2476163040764,13.0169747861616,NA,NA,12.5094269509077,NA,NA,13.5767230859467,NA,13.0547265158961,13.3695250794037,NA,NA,12.6953702893673,NA,NA,13.5240292039657,12.9523286189118,NA,NA,NA,12.8485584225915,13.7231821408259,13.0796083972617,14.7843922337532,13.5577048588903,13.5135512392969,14.0658436362293,13.711803545212,13.2691832043703,14.5387042065462,13.6167436262121,NA,14.1117487750381,13.9393624307401,13.475245383825,13.8456504676566,13.4826611487485,13.98604232597,13.7334439599327,13.6044760739012,13.5498572316944,13.8765443201969
"SHTN1_S494",NA,NA,19.5094323904106,NA,NA,19.4433142990576,19.722329680169,18.144266441521,NA,19.6324524884642,NA,NA,NA,NA,NA,NA,NA,NA,19.6540386739678,18.0117641112573,19.4142726134949,18.4692762340106,NA,18.8453857451706,NA,NA,18.5696997387865,18.5835459173695,NA,NA,18.591895667977,NA,NA,18.6449169471302,NA,NA,18.6984397109922,16.8768489673021,18.638451475073,NA,16.7995429071957,18.5225000159047,19.8028597174217,NA,19.8033651411209,19.4683923683458,NA,19.4936964485906,19.5037770307613,NA,19.2909154988902,NA,NA,19.7966629304351,19.0215734546274,NA,19.4881659958722,19.4366149692977,NA,19.6065051740017,NA,NA,19.4118880111871
"SHTN1_T487",13.8165722050525,12.8932942443905,13.940016866767,16.1107033248103,15.3374301672312,15.8445429500931,15.1387059053388,14.3716977202944,15.4490975961086,13.6645239883811,12.7479230297956,14.2238249819467,16.2365387745504,NA,16.2030921369094,14.8170853680497,13.7816272046623,14.9463391190003,15.9948402010432,15.4183753204977,16.1867853298555,13.3946572427172,NA,13.4959271565859,15.660641088201,14.6386894638836,16.0383983895986,16.2402248111939,12.7573408487989,14.9414944563834,15.2252816504267,12.623922885244,NA,16.3925520916875,15.6802798473154,16.5745797357051,15.7778860455278,NA,15.5505687410511,15.9182115500344,14.9077552571671,15.9722612085155,14.2632070880621,13.4010430930522,14.0303809909679,16.5317619624826,15.3303727170728,16.3672282823718,NA,13.2339295865174,15.0414742016005,15.151395485661,12.9205186075663,14.6681312150336,15.9765599263733,14.946661795153,16.1746944921597,15.428889775143,14.2323344536795,15.4074474874312,14.6024777719441,15.2427815227308,15.4575408229963
"SHTN1_S506",20.4882185431281,20.209124019626,21.0248101742254,21.3091098245834,20.8531917041032,21.6426912699544,20.7989382376062,20.379615033738,21.1188349445456,20.3387925633686,20.5241992202496,21.2089580909452,21.1525007234393,20.8376711270045,21.5177200017944,21.2129153184247,20.9141573216818,21.8298684939791,21.0349169196233,20.565271654056,21.5669831410094,19.9958400037915,19.6869826151312,20.4770786493864,20.5438524599707,20.2381584185693,21.1580254267979,20.2891115365337,19.7418564124803,20.4093056203692,20.0487344034589,19.7689622362054,20.3771608789824,20.4913045360773,19.9825795907232,20.7517689166661,20.5551870325787,20.44355109994,21.3578602528693,20.2147156138693,19.928864715581,20.5269392232884,18.975104362941,18.4673485635115,19.7474630443606,18.742211870032,18.2977129545387,20.0131761109028,19.2321602487431,19.0961831222861,19.9111651529366,18.5160648242581,18.8816318413288,20.0003608382175,18.6518047382161,18.6978680205077,20.0301213388405,18.8415153848088,19.1182931093299,20.1658496223619,19.1616351081834,19.4061130562077,19.963030163874
"SHTN1_S534",17.172998753613,NA,17.43896728149,NA,NA,15.0067582665862,NA,NA,NA,NA,NA,16.8491500854605,16.4205687063256,NA,16.6895989437908,16.669446551473,NA,16.5392743510791,16.6507058929179,NA,17.3453005820643,NA,NA,16.5904123218928,NA,NA,16.5586211763924,16.027991132409,NA,16.5722685659864,NA,15.3150245298058,NA,16.5903658144909,NA,NA,NA,NA,16.5527765817107,16.3301710661258,NA,16.4227184021429,18.0569912379677,16.1249225050978,17.7266163872214,17.346277263671,NA,17.2211148675155,17.5922049984538,NA,17.4150355847135,17.8987939697828,16.5816377956936,17.5794339655211,17.5756133000877,NA,17.2444672226381,18.2215767363286,NA,17.3873201674367,15.7027330790306,17.7103657157819,17.5072852782618
"SHTN1_T537",16.1080207266546,NA,16.5312019235957,16.5629626630512,NA,NA,16.7438034873874,NA,NA,16.1618598614761,14.362461955258,16.5238203566717,16.2861399071658,NA,NA,16.6878958804554,NA,16.5430549075045,16.0481800233879,NA,NA,16.0148303935399,NA,NA,15.5445021511064,NA,13.9796085131693,NA,NA,NA,15.2851651720889,NA,NA,15.301467871127,NA,NA,15.1081101681162,NA,15.6414671629161,15.9674248988141,NA,16.1053486614616,NA,14.7231677933806,16.389675953154,17.313696553271,NA,15.8797520403972,17.2626955140635,14.251442925492,15.0724274143135,17.330494667835,NA,16.6730950984115,16.6993390789363,13.2729450115208,16.5661630464185,16.6822144562978,NA,16.0179938482971,NA,NA,15.3384571585897
"SHTN1_S375",16.4547201163543,17.0820805747901,13.4751077064797,15.8260490715239,15.4552513712124,16.3070046228663,15.537536369734,NA,14.7181425128244,17.3904710682088,16.6846465336994,17.6117877296697,16.113028946872,15.4287505581666,16.5666698366713,17.1295554816226,17.1631779368327,17.8027691465012,16.5860701892107,NA,16.1134367935851,15.1290195759712,16.0417428370319,15.1719696741676,13.8880975998056,14.9198449422333,16.7037445794072,NA,15.1814760038839,15.2135585657394,17.3746795686393,18.5062817871922,NA,NA,14.818423840843,15.8824899775415,17.3231513444084,18.7287819373594,18.5547438175895,NA,15.1751183742034,15.4257833439783,14.5483321746591,14.1389439795529,14.5210568245748,NA,13.9204964434088,14.2962822759972,13.7934204670622,NA,14.5684120618241,14.9470424463233,14.5882492930284,14.3434079010293,13.7031206386363,NA,13.9812213805075,14.4587110453542,14.2789714564973,14.4523868332942,13.4094871777294,13.7499630285959,14.3241078210887
"SHTN1_S249",20.0978772237583,20.963665413136,21.0505279249339,21.9523826152226,21.9281275320927,22.3582028363816,20.6533286371101,21.178947400548,21.3490222734061,22.3108681962141,22.7319134812282,22.565433799809,21.625606339705,21.8770035006716,22.1970784746196,22.1651504168328,22.7711483279521,23.1770667500564,21.3334227017796,21.70642773297,21.9274267574408,19.6009247640778,20.1475939380269,19.8123247532457,20.6124251325732,21.1259345496522,21.3327765293414,19.8119699320931,20.0804925410214,19.8469663627038,21.4693937935753,22.0855037354514,21.2882250720243,20.5868149522348,20.9473417489078,20.8624819928901,21.8990811503236,22.5731141325601,22.3905210937076,20.2297617724216,20.398371045365,20.256424840255,17.5450656510984,18.2097874356439,18.3609388770118,17.7663791189224,18.0271614599053,18.5659494669601,18.1336844694603,18.5973309858762,18.1578978581,18.6580987963646,20.4769616376911,19.8638836666122,18.094417145806,18.4835220257595,18.9010747625487,19.146338098407,20.0320224942137,19.9960253489575,18.6787239863334,18.8529288416887,18.9173863332315
"SHTN1_S467",19.526053481453,18.5385911712177,19.4278170783172,20.2244226866805,19.5629631800528,20.1723696752252,20.0500160287503,19.2134372410274,20.2163199041904,19.227451162128,18.712700602827,19.3579230761414,20.7869558396724,20.1854428235518,20.680791680251,19.644503258235,19.0810457111547,19.7958115154632,20.624716463369,19.9111902552592,20.7832343276653,18.2878778819218,18.5951246089766,18.6901987624227,19.8792174205712,19.8647199220076,20.6196057032069,19.1519887980313,18.5084423359437,19.5674464690641,20.3069890042846,19.1125989292116,19.51817745907,20.1981509985035,19.8641719098563,20.5736073098334,20.612316899629,20.7132734060835,21.3461179284615,19.5688153260773,19.2202164680804,20.0206758799503,17.5002821933924,17.166497925223,17.5163598755454,18.1722640020722,17.4808270833517,17.5881311914752,17.6338929531478,17.3720150509778,17.2594232964148,16.9292441613269,16.2059840207397,17.3664852123012,17.6741513192638,17.3161312333322,17.2071694584729,17.6570292750039,17.4876478785289,17.5790138611817,17.4802494703625,17.7268692988421,17.3155289837161
"SHTN1_S464",16.8436427990707,17.4109230877981,NA,16.6438171375059,17.3412176783511,16.3459209732387,17.0440333310854,17.0881810544251,15.6312259103045,15.9267596799157,17.2394237042255,15.0625561025757,17.4404913313063,18.4932395589279,15.9613085248582,16.8609607698338,17.3177166279782,15.2274958760647,17.0534677072785,17.170206937911,15.812442868882,15.1719667368472,16.3209507990613,NA,17.4921308851258,18.3347872653642,16.5335322599245,NA,16.9664010778694,15.8504384589357,17.2161496771865,17.0991263448525,NA,17.2327374353787,17.1568668702746,16.5438470412398,16.5174161794613,18.4271383002756,17.3230342748802,15.5578204639474,17.9364780072655,15.6899276252885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5443280297379,NA,NA,NA,NA,NA,NA,NA
"SHTN1_S101",16.5182563536142,17.0747529859065,17.1728862209062,18.4409761452264,18.2954725706774,19.0289115268178,17.0841663555818,17.2433871523577,16.9368536629955,18.4978093379652,19.0150829623225,19.1236998021721,18.0087913844171,17.9185398163988,18.5917465621298,18.2544324681404,19.5208638406492,19.8281666659006,17.8914841803621,17.6120137928666,18.5624148993178,15.8764901575615,16.6665613252934,16.3766210693977,17.5907169216716,17.9619583753879,18.3019592822161,16.4647361596998,16.4519389695694,16.4316393950654,18.0333038638463,18.8910127585341,NA,17.3168446814592,17.4118303315385,17.5383129926695,18.7414345976487,19.7430173551406,19.3672506419585,16.7030704082193,17.0746207826758,17.0870714846381,14.0607791986313,14.5455499897595,14.522741594914,14.346236882658,14.8715979765855,14.6653429626573,14.4871216234517,14.8597770754645,14.5800903434954,15.3983095159747,16.8838014511739,16.0334647182304,14.5691837985571,15.0254919251244,14.8353298000358,15.6140948548303,16.3174912458717,15.9823496584251,15.0176317444432,15.040406096821,14.9101358037701
"SHTN1_S233",NA,NA,NA,15.3784568780506,14.486792389929,15.4339892744312,NA,NA,NA,NA,NA,14.2172733718693,14.9631860404369,NA,14.6685061085525,15.3671198562342,15.135718831495,15.8319136497836,NA,NA,15.0478161270119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6923615240502,14.1648648020011,15.4715938044223,15.3333242745039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARHGAP10_S591",17.9265422605841,16.4600567501116,17.4564679735733,17.2735740951406,NA,16.7934627729315,17.8042075126326,15.9167090389921,17.6972586261152,17.6904641474392,15.8402786415648,17.5364081608032,17.9085804488752,17.3951001251433,17.6930633870146,17.8776315910172,15.9469778217379,16.9970620064841,18.2129422590044,NA,17.929735436064,NA,NA,NA,17.390692028629,NA,15.0841378755322,17.2503450142152,16.1788083190644,17.3236145902342,16.9243729540647,16.1107569197254,NA,17.4221517581688,15.4844700427087,16.2899007580581,16.8632375799214,NA,NA,17.0565328809777,NA,15.4689202716533,17.340050873008,16.6984246873724,16.7232238253959,17.6913230922849,15.7781519167787,15.5565760865363,17.2717368745974,15.2589259057572,16.355631471925,16.9427816766705,14.7454193750564,16.1793127842181,17.5748484179219,16.6222863472411,17.5918136460867,17.7988196737822,14.7296960819944,14.7948212845721,16.2703691722857,17.5619185648724,14.8271717769628
"BICDL2_S36",16.1909255689387,15.4648434492057,16.0912971758074,15.913646905131,15.4926433181306,16.1311813692592,16.354707171212,14.0184164366806,16.2189548842608,16.1900303365624,14.8874134468929,16.2572269403473,16.3461992993452,14.795941850318,16.1243109840577,16.3718832813915,15.1730530320606,16.2852479965697,16.1918445304228,NA,16.0586496507654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1787302871717,NA,13.7017064654097,NA,NA,NA,13.9592332698418,NA,14.0921309465949,13.8163769670395,NA,14.0656471923006,13.7224653937551,NA,13.4984020097107,NA,NA,14.0172988597396,NA,NA,13.6364397403308,13.2550430823174,NA,14.0995281395936,11.8764956560546,NA,13.8955066365179
"ARHGEF37_S251",NA,NA,13.7034269587204,NA,NA,14.5296067205426,NA,NA,NA,NA,NA,14.5700206630389,NA,NA,14.2591239338901,13.4838595996131,13.2870375268299,15.1969326432059,NA,NA,14.24275752298,NA,NA,NA,NA,NA,13.6509802765054,NA,NA,NA,13.3355820641291,NA,NA,NA,NA,NA,14.1011882192352,NA,14.3494112133944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEX3A_S308",14.0635127752431,NA,14.5675197804825,14.4084397829075,NA,14.8718110952989,14.1379198925854,NA,14.591078902163,NA,NA,14.6161318037349,14.5248067889277,NA,14.668601265669,14.1304240526079,14.0164816160248,14.4657618310766,14.7111624731298,NA,14.85536298684,NA,NA,14.920812891018,13.8839841531797,14.0342251238046,14.9163585216301,14.0455166871217,NA,15.2815836460354,14.5082782023274,NA,NA,14.310912265011,NA,15.0047200581275,14.5686804194314,13.6855159558758,15.554890985236,14.3731984285386,14.0667300986309,14.9942959685533,16.5671842154588,15.4670731025772,16.3518367721862,16.5891646298506,15.4020962808808,16.4693461305387,16.4744053670362,15.6170927857897,16.1674619869764,16.4109507192567,15.4808604978662,16.3704662614969,16.4655900576288,15.638547195913,16.3765696070117,16.4272290007228,15.7814992873086,16.464710795609,15.7162640070913,16.6771223073469,16.4483995447512
"MEX3A_S428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0515072613054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4373031630823,15.4612215253113,16.2280349783427,16.1615523673759,14.8597811557281,NA,16.4851356116596,NA,16.0891154197923,NA,NA,16.4908079241645,16.0777746333905,NA,NA,NA,NA,16.1805269371425,NA,NA,16.2776861938239
"C1orf226_S18",19.3983740522916,19.4120930530415,18.7383102411198,18.4563277773304,18.930253233095,18.9611532432039,19.3571998952741,19.2822622123757,18.7296863411219,19.2046304283864,19.3257186073476,18.6450869234214,19.6127876826837,19.4176090433524,18.7633876869548,19.0706699120509,19.1254985417241,18.6108262234207,18.913950291069,19.0814511597984,18.8656430158528,17.482931879464,17.7161980203723,17.2434522955643,15.8779078562098,NA,16.7301892243157,17.5631421002674,17.1888108594542,16.8944087007856,17.3613330728227,17.0102800902704,18.848294045349,17.4653087576479,16.9240433349808,16.8145675348012,17.1805573100236,17.5080299036206,16.5753119075044,16.5650904552064,17.388435007058,16.7446345920028,21.3244157586937,21.9142956795538,21.8967604885889,21.2845122371693,21.6181154409817,21.2542512758656,21.4460536511794,22.065864312923,21.8378249156359,20.9681501500871,21.3160024268275,21.4603072293851,21.3490773487342,21.5437370313128,21.3397840604898,20.8562987301016,21.1854688672472,21.2995775951281,21.835902033396,21.2173210767887,21.6344349870669
"C1orf226_S47",NA,NA,14.8934017758056,16.0835880930546,13.7329393866045,16.2895305702352,NA,16.146007048827,15.8789886043845,NA,15.3967358806011,NA,14.6892944878041,15.2838218198493,13.7786994221798,15.3026690882764,14.9930371115864,15.719807729687,16.2043806579012,16.0623069631791,NA,14.532219481144,NA,NA,14.2918385667317,NA,NA,14.5694669866083,NA,14.4708661056666,NA,NA,NA,14.7285598944915,NA,NA,NA,NA,NA,14.5224521957785,NA,NA,18.9592730183611,18.0324137658397,19.9218938909554,18.0905795649257,17.9357802556473,19.6162304468585,19.2538021257075,18.6038453964103,19.1178132139302,NA,16.7028833024246,19.1598936913335,18.534598214221,18.2865458572127,18.9968842997143,17.341163443854,17.4712930244175,19.4436679281781,18.0309182726813,19.0500109263384,19.7666127195683
"C1orf226_S223",18.25916282743,17.4667469481279,18.1316751761528,NA,17.6655531544846,17.1822409375632,18.2858204630885,17.4865711567982,18.3171606947688,17.2784758556179,16.7995904941738,17.862725218825,18.6325279633216,16.9553384426454,17.9686486836902,18.499845745082,16.9759688182365,16.5948335011713,18.510807774997,NA,18.2324511179865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2434216329542,20.8206894886377,21.3287524658551,21.2326313971994,20.7569132282509,21.3340590999581,21.1446114112603,20.6123697441806,21.5346524910803,21.440399244359,20.8113292339163,21.4478664658476,21.1468090698584,20.5465272185867,21.5517527109399,21.3423897209197,20.5787345541724,21.4454208856654,20.7209167639544,21.2064833172016,21.5334598377003
"C1orf226_S222",NA,16.8806958378609,NA,NA,16.7494248412011,NA,15.9131321240682,16.8345839765178,16.0325039063949,15.7431054827432,16.174427464019,15.8199383325997,15.9249043473506,16.4609690273952,NA,16.1262521865098,16.5446434379629,15.6396701868206,NA,16.3534495154519,NA,NA,14.8491769316212,NA,NA,NA,NA,NA,NA,NA,13.2385060350329,NA,18.3616935298721,NA,12.4085136347457,NA,NA,13.4216307692936,NA,NA,NA,12.8383509560689,18.1659352244084,19.3315378870406,19.1315508195521,18.0061100292289,19.0475766062846,18.9666473952176,18.3578534311713,19.5371595770441,18.9961673314138,17.5206619084946,19.1643543699669,19.1889611158877,17.8271856099101,18.8096168679365,18.7314935890623,17.3144742873748,18.7964542416086,18.952162497272,19.0365428814651,17.8456275270725,18.9513624477034
